POSTNR	POSTSTAD	POSTNR- OG STAD	BRUKSOMRÅDE	FOLKETAL	BYDEL	KOMMNR	KOMMUNE	FYLKE	LAT	LON	DATAKVALITET	DATAKVALITETSFORKLARING	SIST OPPDATERT
7443	Trondheim	7443 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4365	10.4552	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7444	Trondheim	7444 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4365	10.4552	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7445	Trondheim	7445 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4365	10.4552	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7446	Trondheim	7446 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.43649	10.42404	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7447	Trondheim	7447 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4365	10.424	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7448	Trondheim	7448 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.41013	10.44002	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7449	Trondheim	7449 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4101	10.4399	2	Koordinatane er retta av Erik Bolstad	2012-09-28 16:55:30
7450	Trondheim	7450 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.42404	10.44100	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7451	Trondheim	7451 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.424	10.441	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7452	Trondheim	7452 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4283	10.5195	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7453	Trondheim	7453 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.42829	10.51947	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7454	Trondheim	7454 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.43135	10.40665	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7455	Trondheim	7455 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.43239	10.41716	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7456	Trondheim	7456 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.41247	10.5375	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7457	Trondheim	7457 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.41674	10.4608	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7458	Trondheim	7458 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.42155	10.49424	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7459	Trondheim	7459 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.42693	10.49415	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7461	Trondheim	7461 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.39127	10.42081	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7462	Trondheim	7462 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4402	10.4042	2	Koordinatane er retta av Erik Bolstad	2012-09-28 19:49:49
7463	Trondheim	7463 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	6	Usikker plassering	2014-01-10 11:43:02
7464	Trondheim (ikkje i bruk)	7464 TRONDHEIM (ikkje i bruk)	Firma/organisasjon med eige postnummer			1601	Trondheim	Sør-Trøndelag	63.4370	10.4490	2	Koordinatane er retta av Erik Bolstad	2012-09-07 08:46:23
7465	Trondheim	7465 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4204	10.4162	2	Koordinatane er retta av Erik Bolstad	2012-09-28 19:49:50
7466	Trondheim	7466 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4321	10.4001	2	Koordinatane er retta av Erik Bolstad	2012-09-28 19:49:50
7467	Trondheim	7467 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4327	10.3973	2	Koordinatane er retta av Erik Bolstad	2012-09-28 19:49:50
7468	Trondheim	7468 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4284	10.3927	2	Koordinatane er retta av Erik Bolstad	2012-09-28 19:49:50
7469	Trondheim	7469 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4321	10.4001	2	Koordinatane er retta av Erik Bolstad	2012-09-28 19:49:50
7470	Trondheim	7470 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.43346	10.44866	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7471	Trondheim	7471 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.35080	10.35572	6	Usikker plassering	2013-09-17 10:49:15
7472	Trondheim	7472 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.35080	10.35572	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:48
7473	Trondheim	7473 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.3508	10.3557	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7474	Trondheim	7474 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.3508	10.3557	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7475	Trondheim	7475 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.36075	10.37875	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:57
7476	Trondheim	7476 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.3619	10.3789	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7477	Trondheim	7477 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.3619	10.3789	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7478	Trondheim	7478 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.36640	10.34883	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:48
7479	Trondheim	7479 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.37232	10.3429	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7480	Trondheim	7480 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.39689	10.40551	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7481	Trondheim	7481 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.43492	10.41174	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7482	Trondheim	7482 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.34599	10.33506	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7483	Trondheim	7483 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	6	Usikker plassering	2013-06-08 01:30:29
7484	Trondheim	7484 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	6	Usikker plassering	2013-06-08 01:30:29
7485	Trondheim	7485 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	6	Usikker plassering	2013-06-08 01:30:29
7486	Trondheim	7486 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	6	Usikker plassering	2013-06-08 01:30:29
7487	Trondheim	7487 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.37059	10.38881	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7488	Trondheim	7488 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	6	Usikker plassering	2013-06-08 01:30:29
7489	Trondheim	7489 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	6	Usikker plassering	2013-06-08 01:30:29
7490	Trondheim	7490 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.40734	10.39742	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7491	Trondheim	7491 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.40785	10.46981	6	Usikker plassering	2013-06-08 01:30:29
7492	Trondheim	7492 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	6	Usikker plassering	2013-06-08 01:30:29
7493	Trondheim	7493 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	2	Koordinatane er retta av Erik Bolstad	2013-09-17 10:29:34
7494	Trondheim	7494 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.41340	10.41418	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:13
7495	Trondheim	7495 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	2	Koordinatane er retta av Erik Bolstad	2013-09-17 10:29:34
7496	Trondheim	7496 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	2	Koordinatane er retta av Erik Bolstad	2013-09-17 10:29:34
7497	Trondheim	7497 TRONDHEIM	Postboksar			1601	Trondheim	Sør-Trøndelag	63.36185	10.38981	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7498	Trondheim (ikkje i bruk)	7498 TRONDHEIM (ikkje i bruk)	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	2	Koordinatane er retta av Erik Bolstad	2012-09-07 08:46:23
7499	Trondheim (ikkje i bruk)	7499 TRONDHEIM (ikkje i bruk)	Postboksar			1601	Trondheim	Sør-Trøndelag	63.4319	10.3988	2	Koordinatane er retta av Erik Bolstad	2012-09-07 08:46:23
7500	Stjørdal	7500 STJØRDAL	Gate-/veg-adresse	13112		1714	Stjørdal	Nord-Trøndelag	63.4681	10.9234	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7501	Stjørdal	7501 STJØRDAL	Postboksar			1714	Stjørdal	Nord-Trøndelag	63.46930	10.92314	1	Koordinatane gjeld postkontoret	2012-11-23 17:00:07
7502	Stjørdal	7502 STJØRDAL	Gate-/veg-adresse			1714	Stjørdal	Nord-Trøndelag	63.4732	10.8950	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7503	Stjørdal	7503 STJØRDAL	Gate-/veg-adresse			1714	Stjørdal	Nord-Trøndelag	63.4797	10.9089	2	Koordinatane er retta av Erik Bolstad	2013-09-20 12:45:26
7504	Stjørdal	7504 STJØRDAL	Gate-/veg-adresse			1714	Stjørdal	Nord-Trøndelag	63.4756	10.9201	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7505	Stjørdal	7505 STJØRDAL	Gate-/veg-adresse			1714	Stjørdal	Nord-Trøndelag	63.4722	10.9425	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7506	Stjørdal	7506 STJØRDAL	Gate-/veg-adresse			1714	Stjørdal	Nord-Trøndelag	63.4762	10.9377	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7507	Stjørdal	7507 STJØRDAL	Gate-/veg-adresse			1714	Stjørdal	Nord-Trøndelag	63.4831	10.9275	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7508	Stjørdal	7508 STJØRDAL	Postboksar			1714	Stjørdal	Nord-Trøndelag	63.4849	10.9548	1	Koordinatane gjeld postkontoret	2012-11-23 17:08:30
7509	Stjørdal	7509 STJØRDAL	Gate-/veg-adresse			1714	Stjørdal	Nord-Trøndelag	63.4847	10.9543	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7510	Skatval	7510 SKATVAL	Gateadresser og postboksar	2406		1714	Stjørdal	Nord-Trøndelag	63.50896	10.82602	1	Koordinatane gjeld postkontoret	2013-09-17 14:08:08
7512	Stjørdal	7512 STJØRDAL	Gate-/veg-adresse			1714	Stjørdal	Nord-Trøndelag	63.4931	10.9134	2	Koordinatane er retta av Erik Bolstad	2013-09-19 13:07:33
7513	Stjørdal	7513 STJØRDAL	Gate-/veg-adresse			1714	Stjørdal	Nord-Trøndelag	63.4599	10.9615	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7514	Stjørdal	7514 STJØRDAL	Gate-/veg-adresse			1714	Stjørdal	Nord-Trøndelag	63.4632	11.0337	2	Koordinatane er retta av Erik Bolstad	2013-09-19 00:33:35
7517	Hell	7517 HELL	Gate-/veg-adresse	2723		1714	Stjørdal	Nord-Trøndelag	63.4459	10.8989	2	Koordinatane er retta av Erik Bolstad	2013-09-20 12:45:31
7519	Elvarli	7519 ELVARLI	Gate-/veg-adresse	479		1714	Stjørdal	Nord-Trøndelag	63.3932	11.0658	2	Koordinatane er retta av Erik Bolstad	2013-09-19 00:44:16
7520	Hegra	7520 HEGRA	Gate-/veg-adresse	2673		1714	Stjørdal	Nord-Trøndelag	 63.4633	11.1134	2	Koordinatane er retta av Erik Bolstad	2013-09-19 12:37:49
7525	Flornes	7525 FLORNES	Gate-/veg-adresse	245		1714	Stjørdal	Nord-Trøndelag	63.4572	11.3472	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
7529	Hegra	7529 HEGRA	Postboksar			1714	Stjørdal	Nord-Trøndelag	63.46319	11.11363	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7530	Meråker	7530 MERÅKER	Gate-/veg-adresse	2318		1711	Meråker	Nord-Trøndelag	63.4211	11.7601	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
7531	Meråker	7531 MERÅKER	Postboksar			1711	Meråker	Nord-Trøndelag	63.41334	11.73869	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7533	Kopperå	7533 KOPPERÅ	Gate-/veg-adresse	183		1711	Meråker	Nord-Trøndelag	63.3958	11.8503	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
7540	Klæbu	7540 KLÆBU	Gate-/veg-adresse	4655		1662	Klæbu	Sør-Trøndelag	63.2976	10.4826	2	Koordinatane er retta av Erik Bolstad	2013-09-20 12:45:35
7541	Klæbu	7541 KLÆBU	Postboksar			1662	Klæbu	Sør-Trøndelag	63.29934	10.48331	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7549	Tanem	7549 TANEM	Gate-/veg-adresse	1331		1662	Klæbu	Sør-Trøndelag	63.3082	10.4356	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:08
7550	Hommelvik	7550 HOMMELVIK	Gate-/veg-adresse	4886		1663	Malvik	Sør-Trøndelag	63.4114	10.7943	5	Koordinatane er retta av ein yr.no-brukar	2013-09-20 12:45:41
7551	Hommelvik	7551 HOMMELVIK	Postboksar			1663	Malvik	Sør-Trøndelag	63.41184	10.79935	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7560	Vikhammer	7560 VIKHAMMER	Gate-/veg-adresse	3619		1663	Malvik	Sør-Trøndelag	63.4372	10.6271	5	Koordinatane er retta av ein yr.no-brukar	2013-09-20 12:45:55
7562	Saksvik	7562 SAKSVIK	Gate-/veg-adresse	2670		1663	Malvik	Sør-Trøndelag	63.43690	10.5882	1	Koordinatane gjeld postkontoret	2014-10-04 15:09:53
7563	Malvik	7563 MALVIK	Gate-/veg-adresse	1504		1663	Malvik	Sør-Trøndelag	63.4321	10.7368	2	Koordinatane er retta av Erik Bolstad	2013-09-19 13:06:27
7566	Vikhammer	7566 VIKHAMMER	Postboksar			1663	Malvik	Sør-Trøndelag	63.43784	10.62556	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7570	Hell	7570 HELL	Postboksar	0		1714	Stjørdal	Nord-Trøndelag	63.44507	10.91114	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7580	Selbu	7580 SELBU	Gate-/veg-adresse	3133		1664	Selbu	Sør-Trøndelag	63.2291	11.0313	2	Koordinatane er retta av Erik Bolstad	2013-09-20 12:46:07
7581	Selbu	7581 SELBU	Postboksar			1664	Selbu	Sør-Trøndelag	63.21863	11.03845	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7583	Selbu	7583 SELBU	Postboksar			1664	Selbu	Sør-Trøndelag	63.24993	11.0949	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:24
7584	Selbustrand	7584 SELBUSTRAND	Gate-/veg-adresse	685		1664	Selbu	Sør-Trøndelag	63.2488	10.9552	2	Koordinatane er retta av Erik Bolstad	2012-09-28 16:55:30
7586	Selbustrand (ikkje i bruk)	7586 SELBUSTRAND (ikkje i bruk)	Postboksar			1664	Selbu	Sør-Trøndelag	63.2486	10.9517	2	Koordinatane er retta av Erik Bolstad	2012-09-07 08:46:23
7590	Tydal	7590 TYDAL	Gate-/veg-adresse	868		1665	Tydal	Sør-Trøndelag	63.0448	11.6569	2	Koordinatane er retta av Erik Bolstad	2012-09-28 16:55:30
7591	Tydal	7591 TYDAL	Postboksar			1665	Tydal	Sør-Trøndelag	63.04481	11.66148	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:57
7596	Flaknan	7596 FLAKNAN	Gate-/veg-adresse	81		1664	Selbu	Sør-Trøndelag	63.1101	11.2657	2	Koordinatane er retta av Erik Bolstad	2013-09-19 00:53:12
7600	Levanger	7600 LEVANGER	Gate-/veg-adresse	12084		1719	Levanger	Nord-Trøndelag	63.7465	11.2987	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7601	Levanger	7601 LEVANGER	Postboksar			1719	Levanger	Nord-Trøndelag	63.74785	11.29885	1	Koordinatane gjeld postkontoret	2012-11-23 18:10:38
7602	Levanger	7602 LEVANGER	Gate-/veg-adresse			1719	Levanger	Nord-Trøndelag	63.755659	11.272267	2	Koordinatane er retta av Emil Müller	2013-09-20 12:46:24
7603	Levanger	7603 LEVANGER	Gate-/veg-adresse			1719	Levanger	Nord-Trøndelag	63.7486	11.2854	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7604	Levanger	7604 LEVANGER	Gate-/veg-adresse			1719	Levanger	Nord-Trøndelag	63.7464	11.3230	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7605	Levanger	7605 LEVANGER	Gate-/veg-adresse			1719	Levanger	Nord-Trøndelag	63.7394	11.3068	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7606	Levanger	7606 LEVANGER	Gate-/veg-adresse			1719	Levanger	Nord-Trøndelag	63.7247	11.2797	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7607	Levanger	7607 LEVANGER	Gate-/veg-adresse			1719	Levanger	Nord-Trøndelag	63.7417	11.2232	2	Koordinatane er retta av Erik Bolstad	2013-09-19 21:35:00
7608	Levanger	7608 LEVANGER	Gate-/veg-adresse			1719	Levanger	Nord-Trøndelag	63.7257	11.3684	2	Koordinatane er retta av Erik Bolstad	2013-09-20 12:46:41
7609	Levanger	7609 LEVANGER	Gate-/veg-adresse			1719	Levanger	Nord-Trøndelag	63.753658	11.368929	2	Koordinatane er retta av Emil Müller	2013-09-20 12:46:49
7610	Levanger	7610 LEVANGER	Postboksar			1719	Levanger	Nord-Trøndelag	63.73241	11.28247	1	Koordinatane gjeld postkontoret	2012-11-23 18:19:23
7619	Skogn	7619 SKOGN	Postboksar			1719	Levanger	Nord-Trøndelag	63.70524	11.19107	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7620	Skogn	7620 SKOGN	Gate-/veg-adresse	3086		1719	Levanger	Nord-Trøndelag	63.7049	11.1912	2	Koordinatane er retta av Erik Bolstad	2013-09-20 12:46:59
7622	Markabygda	7622 MARKABYGDA	Gate-/veg-adresse	371		1719	Levanger	Nord-Trøndelag	63.6378	11.2738	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7623	Ronglan	7623 RONGLAN	Gate-/veg-adresse	284		1719	Levanger	Nord-Trøndelag	63.6682	11.1186	2	Koordinatane er retta av Erik Bolstad	2013-09-20 12:47:06
7624	Ekne	7624 EKNE	Gate-/veg-adresse	709		1719	Levanger	Nord-Trøndelag	63.7021	11.039	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7629	Ytterøy	7629 YTTERØY	Gate-/veg-adresse	481		1719	Levanger	Nord-Trøndelag	63.7997	11.1335	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
7630	Åsen	7630 ÅSEN	Gate-/veg-adresse	1241		1719	Levanger	Nord-Trøndelag	63.6087	11.0517	2	Koordinatane er retta av Erik Bolstad	2013-09-20 12:47:10
7631	Åsen	7631 ÅSEN	Postboksar			1719	Levanger	Nord-Trøndelag	63.61062	11.05073	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7632	Åsenfjord	7632 ÅSENFJORD	Gate-/veg-adresse	492		1719	Levanger	Nord-Trøndelag	63.5921	10.9141	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-19 21:29:03
7633	Frosta	7633 FROSTA	Gate-/veg-adresse	2527		1717	Frosta	Nord-Trøndelag	63.5871	10.7406	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
7634	Frosta	7634 FROSTA	Postboksar			1717	Frosta	Nord-Trøndelag	63.58769	10.74095	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7650	Verdal	7650 VERDAL	Gate-/veg-adresse	12843		1721	Verdal	Nord-Trøndelag	63.7933	11.4817	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7651	Verdal	7651 VERDAL	Postboksar			1721	Verdal	Nord-Trøndelag	63.79276	11.48256	1	Koordinatane gjeld postkontoret	2012-11-23 18:21:25
7652	Verdal	7652 VERDAL	Gate-/veg-adresse			1721	Verdal	Nord-Trøndelag	63.7865	11.4479	2	Koordinatane er retta av Erik Bolstad	2013-09-20 12:47:16
7653	Verdal	7653 VERDAL	Gate-/veg-adresse			1721	Verdal	Nord-Trøndelag	63.7945	11.4674	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7654	Verdal	7654 VERDAL	Gate-/veg-adresse			1721	Verdal	Nord-Trøndelag	63.7982	11.4841	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7655	Verdal	7655 VERDAL	Gate-/veg-adresse			1721	Verdal	Nord-Trøndelag	63.8225	11.4494	2	Koordinatane er retta av Erik Bolstad	2013-09-19 12:19:56
7656	Verdal	7656 VERDAL	Gate-/veg-adresse			1721	Verdal	Nord-Trøndelag	63.7960	11.5585	2	Koordinatane er retta av Erik Bolstad	2013-09-19 00:39:30
7657	Verdal	7657 VERDAL	Gate-/veg-adresse			1721	Verdal	Nord-Trøndelag	63.7745	11.4941	2	Koordinatane er retta av Erik Bolstad	2013-09-19 21:28:45
7658	Verdal	7658 VERDAL	Postboksar			1721	Verdal	Nord-Trøndelag	63.7821	11.4709	1	Koordinatane gjeld postkontoret	2012-11-23 18:29:17
7659	Verdal (ikkje i bruk)	7659 VERDAL (ikkje i bruk)	Postboksar			1721	Verdal	Nord-Trøndelag	63.7912	11.4842	2	Koordinatane er retta av Erik Bolstad	2012-09-07 08:46:23
7660	Vuku	7660 VUKU	Gateadresser og postboksar	1485		1721	Verdal	Nord-Trøndelag	63.77616	11.73146	1	Koordinatane gjeld postkontoret	2013-09-18 23:48:36
7663	Stiklestad (ikkje i bruk)	7663 STIKLESTAD (ikkje i bruk)	Gate-/veg-adresse			1721	Verdal	Nord-Trøndelag	63.7969	11.5601	2	Koordinatane er retta av Erik Bolstad	2012-09-07 08:46:23
7670	Inderøy	7670 INDERØY	Gate-/veg-adresse	5906		1756	Inderøy	Nord-Trøndelag	63.8709	11.2999	2	Koordinatane er retta av Erik Bolstad	2013-09-19 10:09:24
7671	Inderøy	7671 INDERØY	Postboksar			1756	Inderøy	Nord-Trøndelag	63.84838	11.40075	1	Koordinatane gjeld postkontoret	2011-12-21 06:32:28
7672	Inderøy	7672 INDERØY	Postboksar			1756	Inderøy	Nord-Trøndelag	63.84838	11.40075	1	Koordinatane gjeld postkontoret	2016-01-27 16:00:00
7690	Mosvik	7690 MOSVIK	Gateadresser og postboksar	811		1756	Inderøy	Nord-Trøndelag	63.81581	11.00231	1	Koordinatane gjeld postkontoret	2013-09-19 00:19:37
7701	Steinkjer	7701 STEINKJER	Postboksar			1702	Steinkjer	Nord-Trøndelag	64.00986	11.49074	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:58
7702	Steinkjer	7702 STEINKJER	Postboksar			1702	Steinkjer	Nord-Trøndelag	64.0099	11.4907	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7703	Steinkjer	7703 STEINKJER	Postboksar			1702	Steinkjer	Nord-Trøndelag	64.0099	11.4907	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7704	Steinkjer	7704 STEINKJER	Postboksar			1702	Steinkjer	Nord-Trøndelag	64.0099	11.4907	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7705	Steinkjer	7705 STEINKJER	Postboksar			1702	Steinkjer	Nord-Trøndelag	64.0099	11.4907	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7707	Steinkjer	7707 STEINKJER	Postboksar			1702	Steinkjer	Nord-Trøndelag	64.0099	11.4907	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7708	Steinkjer	7708 STEINKJER	Postboksar			1702	Steinkjer	Nord-Trøndelag	64.0099	11.4907	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
7709	Steinkjer	7709 STEINKJER	Postboksar			1702	Steinkjer	Nord-Trøndelag	64.01310	11.49774	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:48
7710	Sparbu	7710 SPARBU	Gateadresser og postboksar	2302		1702	Steinkjer	Nord-Trøndelag	63.93673	11.42233	1	Koordinatane gjeld postkontoret	2013-09-19 21:29:31
7711	Steinkjer	7711 STEINKJER	Gate-/veg-adresse	1338		1702	Steinkjer	Nord-Trøndelag	63.9922	11.5023	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-20 12:47:28
7712	Steinkjer	7712 STEINKJER	Gate-/veg-adresse	1428		1702	Steinkjer	Nord-Trøndelag	63.998	11.4811	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:08
7713	Steinkjer	7713 STEINKJER	Gate-/veg-adresse	2270		1702	Steinkjer	Nord-Trøndelag	64.0119	11.5062	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:08
7714	Steinkjer	7714 STEINKJER	Gate-/veg-adresse	286		1702	Steinkjer	Nord-Trøndelag	 64.0083	11.4952	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:08
7715	Steinkjer	7715 STEINKJER	Gate-/veg-adresse	2399		1702	Steinkjer	Nord-Trøndelag	64.0266	11.4933	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:08
7716	Steinkjer	7716 STEINKJER	Gate-/veg-adresse	1861		1702	Steinkjer	Nord-Trøndelag	64.0217	11.5386	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-20 12:47:37
7717	Steinkjer	7717 STEINKJER	Gate-/veg-adresse	1396		1702	Steinkjer	Nord-Trøndelag	64.0819	11.6392	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-20 12:47:45
